,COMPL_RPY_1YR_RT,COMPL_RPY_3YR_RT,COMPL_RPY_5YR_RT,COMPL_RPY_7YR_RT,C100_4,C100_L4,DEBT_MDN_SUPP,GRAD_DEBT_MDN,DEBT_N,GRAD_DEBT_N,LATITUDE,LONGITUDE,REGION,LOCALE,SCH_DEG,MAIN,NUMBRANCH,HIGHDEG,CONTROL,ST_FIPS,AVGFACSAL,PFTFAC,ICLEVEL,UG,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,MEDIAN_HH_INC,UNEMP_RATE,UGDS_MEN,UGDS_WOMEN,cost,earning
4073,0.2336065574,0.3163265306,0.4774774775,0.6029411765,,,13194,23625,1481,500,39.017165999999996,-84.641475,5,21.0,2.0,1,2,3,3,21,6667.0,1.0,1,231.0,0.0,0.0,0.8788,0.1169,0.0,0.0,0.0043,64318.54,2.55999994277954,0.1574,0.8426,30486.0,29000
4074,0.2099676973,0.2515981735,0.2912793271,0.3194909578,,0.3673,9500,12986,4627,2523,42.28171,-83.382299,3,21.0,1.0,0,10,1,3,26,,,3,90.0,0.0111,0.0111,0.5444,0.3889,0.0111,0.0111,0.0222,60108.1,4.57000017166137,0.3571,0.6429,28775.0,19600
4075,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,42.344128999999995,-83.055266,3,11.0,1.0,1,1,4,2,26,3750.0,,1,,,,,,,,,,,0.4706,0.5294,,
4076,0.2684845307,0.3058579575,0.3336330935,0.3137254902,,0.693,9500,9500,2334,1949,43.469473,-83.967884,3,22.0,1.0,0,8,1,3,26,,,3,60.0,0.0,0.0167,0.6667,0.2,0.0333,0.0167,0.0667,54076.94,4.26000022888183,0.0815,0.9185,23379.0,19000
4077,0.6078431373,0.656626506,0.7067669173,0.6282051282,,0.31,5500,9500,792,211,41.067633,-74.75807900000001,2,31.0,2.0,1,1,2,1,34,6919.0,0.2174,2,2286.0,0.0031,0.0074,0.9291,0.0096,0.0105,0.0044,0.0359,81847.82,2.65000009536743,0.4971,0.5029,14667.0,26100
4078,0.641025641,0.6263736264,0.652173913,PrivacySuppressed,,,11000,14500,199,79,42.977171999999996,-72.51254899999999,1,42.0,2.0,1,1,4,2,50,6281.0,1.0,1,265.0,0.0,0.2075,0.6717,0.034,0.034,0.0151,0.0377,82731.74,2.80999994277954,0.6928,0.3072,66940.0,19300
4079,0.3993548387,0.4899117276,0.6118210863,0.6798196167,0.1429,,14765,30223,8204,1899,39.052713,-94.360702,4,21.0,2.0,0,31,3,3,29,4892.0,0.0811,1,286.0,0.0,0.1154,0.5734,0.2308,0.027999999999999997,0.0245,0.027999999999999997,60277.72,3.16000008583068,0.1355,0.8645,,28200
4080,,,,,0.0,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,42.471924,-83.200754,3,21.0,3.0,1,1,4,2,26,4090.0,,1,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63218.7,3.47000002861023,1.0,0.0,12900.0,PrivacySuppressed
4081,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,PrivacySuppressed,PrivacySuppressed,10,PrivacySuppressed,30.343788,-97.711706,6,11.0,3.0,1,1,4,2,48,6318.0,,1,48.0,0.0208,0.0,0.5833,0.2917,0.0208,0.0,0.0833,66069.18,3.17000007629394,0.55,0.45,,PrivacySuppressed
4082,0.534351145,0.5410958904,0.5593220339,0.7704918033,,0.0509,5500,10432,6520,787,33.162409999999994,-96.63894,6,22.0,2.0,1,1,2,1,48,7237.0,0.3625,2,12996.0,0.0544,0.0,0.754,0.0516,0.0636,0.0067,0.0697,88568.64,2.44000005722045,0.4564,0.5436,10136.0,31800
4083,0.4195804196,0.4539473684,0.6145833333,0.7438016529,,0.1987,4744.5,8392.5,1302,306,37.717355,-87.082861,5,41.0,1.0,1,1,2,1,21,5627.0,0.9362,2,2248.0,0.0,0.0271,0.9328,0.027999999999999997,0.0062,0.0027,0.0031,48534.08,3.59999990463256,0.4191,0.5809,11318.0,24400
4084,,,,,,1.0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,37.123363,-82.838909,5,43.0,1.0,1,1,1,3,21,,,2,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31573,5.01999998092651,0.0,1.0,10338.0,PrivacySuppressed
4085,0.310782241,0.3251028807,0.4615384615,0.512,,0.0,7753,10689,2230,1249,38.166498,-85.605317,5,11.0,1.0,0,12,1,3,21,,,2,53.0,0.0,0.0,0.6604,0.1509,0.1698,0.0,0.0189,58098.94,2.84999990463256,0.04,0.96,17189.0,15900
4086,,,,,,0.8571,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,32.533231,-92.080603,5,13.0,1.0,1,1,1,3,22,,,3,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38801.17,5.28000020980835,0.0278,0.9722,11460.0,PrivacySuppressed
4087,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.5,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,35.274434,-97.457319,6,41.0,1.0,1,1,1,1,40,,,2,209.0,0.0,0.0,0.823,0.0574,0.0191,0.0574,0.0431,51042.68,3.14000010490417,0.6609999999999999,0.33899999999999997,8527.0,27600
4088,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.8387,12450,13130,102,86,39.860976,-79.741718,2,23.0,1.0,1,1,1,1,42,,,3,92.0,0.0,0.0,0.9565,0.0435,0.0,0.0,0.0,40398.49,4.01000022888183,0.0755,0.9245,13916.0,37800
4089,0.6060606061,0.6363636364,0.6515151515,PrivacySuppressed,,0.8269,10760,11754,83,69,39.897693,-77.680541,2,41.0,1.0,1,1,1,1,42,,,3,60.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,54301.67,2.33999991416931,0.0843,0.9157,22705.0,PrivacySuppressed
4090,0.3647798742,0.4150943396,PrivacySuppressed,,,0.0,9833,13833,257,156,35.922709999999995,-84.057621,5,12.0,1.0,1,1,1,3,47,,,3,38.0,0.0,0.0,0.9474,0.0,0.0,0.0,0.0526,51366.67,3.03999996185302,0.0747,0.9253,20970.0,PrivacySuppressed
4091,0.365248227,0.3838028169,0.4331210191,0.4432989691,,0.3704,7445.5,7917,894,613,32.821696,-97.201543,6,21.0,1.0,1,2,1,3,48,,,3,64.0,0.0,0.0,0.7969,0.0313,0.0313,0.0,0.1406,74958.88,2.71000003814697,0.0364,0.9636,19543.0,19200
4092,0.65278334,0.7114485981,0.7444561774,0.7987446057,,,12500,14167,2409,1777,32.708877,-117.15589399999999,8,11.0,2.0,0,4,2,3,6,4941.0,0.037000000000000005,2,213.0,0.0235,0.0094,0.5822,0.0516,0.0939,0.0094,0.23,73476,3.76999998092651,0.12,0.88,41719.0,33900
4093,0.3993548387,0.4899117276,0.6118210863,0.6798196167,0.0,,14765,30223,8204,1899,35.102915,-106.591497,6,11.0,2.0,0,31,3,3,35,7437.0,0.2222,1,579.0,0.0069,0.1278,0.4767,0.0622,0.0484,0.0242,0.2539,60277.72,3.16000008583068,0.3013,0.6987,19226.0,28200
4094,PrivacySuppressed,PrivacySuppressed,0.4301470588,0.4846625767,,0.7069,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,36.132649,-86.856335,5,11.0,1.0,1,1,1,1,47,,,2,653.0,0.0,0.0168,0.5329,0.3752,0.0582,0.0077,0.0092,55280.64,3.5,0.607,0.39299999999999996,14233.0,24900
4095,0.3444835681,0.4072433057,0.4440687518,0.4782233721,0.2702,,13236.5,20000,11388,4889,36.842533,-76.178775,5,11.0,2.0,1,17,4,3,51,5424.0,0.4306,1,2895.0,0.0,0.0,0.581,0.3478,0.0473,0.001,0.0228,61373.11,3.25999999046325,0.431,0.569,24460.0,29000
4096,0.3934294872,0.4307086614,0.4528688525,0.512015694,,0.0875,6919,8143,913,570,40.731229,-74.064695,2,11.0,1.0,0,3,1,3,34,,,3,994.0,0.0443,0.0282,0.3109,0.2113,0.1761,0.0151,0.2143,71300.29,4.48999977111816,0.2171,0.7829,23753.0,24000
4097,0.425,0.4439834025,0.5198019802,0.5636363636,,0.0,9833,13260.5,491,300,29.785868,-95.55972299999999,6,11.0,1.0,1,2,1,3,48,,,3,56.0,0.0,0.0,0.375,0.25,0.0357,0.0,0.3393,68202.36,3.53999996185302,0.0716,0.9284,19653.0,22000
4098,0.436746988,0.4474474474,0.4034482759,0.4411764706,,0.7654,5066,5066,506,396,41.115282,-80.957782,3,41.0,1.0,1,1,1,3,39,,,3,,,,,,,,,52201.64,3.47000002861023,0.9286,0.0714,13476.0,35500
4099,0.3716475096,0.4122137405,0.4016563147,0.4832535885,,0.5285,6333,7974.5,286,208,41.281911,-75.882975,2,21.0,1.0,1,1,2,3,42,3515.0,0.2857,2,99.0,0.0,0.0303,0.9596,0.0101,0.0,0.0,0.0,46382.05,3.34999990463256,0.5143,0.4857,25815.0,21400
4100,0.5141242938,0.5786516854,0.5918367347,0.5885416667,,0.5851,8973,11346.5,279,196,39.90248,-79.724907,2,23.0,2.0,1,1,2,3,42,3367.0,0.4211,2,249.0,0.0,0.0,0.8956,0.1044,0.0,0.0,0.0,38737.31,4.38000011444091,0.385,0.615,13783.0,20500
4101,0.6034482759,0.5818181818,PrivacySuppressed,0.6290322581,,0.4071,9104,9500,138,93,40.2347,-75.617411,2,22.0,1.0,1,1,1,3,42,,,3,110.0,0.0,0.4727,0.4727,0.0364,0.0,0.0,0.0182,70468.18,2.53999996185302,0.0638,0.9362,24442.0,26600
4102,0.2555066079,0.3716814159,0.4539473684,0.5133333333,,0.6154,12690,20000,423,225,40.070184000000005,-75.007237,2,11.0,1.0,1,1,1,3,42,,,2,160.0,0.0063,0.05,0.3438,0.4688,0.0688,0.0125,0.05,51636.76,5.17999982833862,0.9281,0.0719,27268.0,27400
4103,0.343937575,0.3799464445,0.3937368723,0.403051494,,0.0135,9196,9500,4425,3108,33.566262,-112.10441999999999,6,11.0,1.0,0,6,2,3,4,6189.0,0.2766,2,250.0,0.0,0.024,0.532,0.06,0.008,0.092,0.284,,,0.3103,0.6897,29768.0,25200
4104,0.2099676973,0.2515981735,0.2912793271,0.3194909578,,0.2667,9500,12986,4627,2523,42.527764000000005,-82.915541,3,21.0,1.0,0,10,1,3,26,,,3,161.0,0.0,0.0062,0.3975,0.5466,0.0248,0.0062,0.0186,60108.1,4.57000017166137,0.0848,0.9152,27316.0,19600
4105,PrivacySuppressed,PrivacySuppressed,0.525,PrivacySuppressed,,0.2632,6334,7390,55,35,39.317488,-84.499701,3,21.0,1.0,1,1,1,3,39,,,2,60.0,0.0,0.0,0.4167,0.2167,0.3667,0.0,0.0,63636.09,2.88000011444091,0.0641,0.9359,16376.0,14900
4106,,,,,,0.6316,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,34.491393,-97.99029,6,32.0,1.0,1,1,1,1,40,,,3,35.0,0.0,0.0,0.9143,0.0,0.0,0.0571,0.0286,41272.45,3.53999996185302,0.5651,0.4349,,19400
4107,0.1743902439,0.2344410876,0.2610744581,0.2776699029,,0.425,8558.5,9500,1324,785,40.262537,-76.791557,2,21.0,1.0,1,2,2,3,42,3167.0,,2,431.0,0.0023,0.006999999999999999,0.6984,0.2111,0.0325,0.0046,0.0441,42640.86,5.98999977111816,0.1121,0.8879,24121.0,17300
4108,0.5347222222,0.5884353741,0.5375494071,0.6557377049,,0.1443,5500,9250,1770,325,33.128785,-85.57238199999999,5,43.0,2.0,1,1,2,1,1,6120.0,0.3033,2,4017.0,0.0007,0.006,0.7727,0.2049,0.0065,0.0025,0.0067,45536.58,3.45000004768371,0.4336,0.5664,12837.0,25300
4109,0.3869922751,0.4526239067,0.5806324111,0.6094594595,0.0595,,10919,25000,19759,5761,34.098042,-80.961839,5,21.0,3.0,0,16,4,3,45,7535.0,0.2645,1,177.0,0.0056,0.0056,0.1299,0.8418,0.0056,0.0,0.0113,55764.27,3.6800000667572,0.2181,0.7819,25405.0,26900
4110,0.1815834768,0.2468848997,0.2694805195,0.3064971751,0.2586,,11318,20954,12572,4237,27.980446999999998,-82.35034,5,21.0,2.0,0,8,4,2,12,5743.0,,1,575.0,0.0035,0.0296,0.4922,0.2939,0.0296,0.0104,0.1409,54642.52,3.53999996185302,0.2407,0.7593,22406.0,18200
4111,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,0.7667,8490,11587.5,44,34,38.363669,-93.768459,4,33.0,1.0,1,1,1,1,29,,,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PrivacySuppressed,PrivacySuppressed,0.0625,0.9375,22953.0,
4112,PrivacySuppressed,0.3676470588,0.5591397849,0.4432989691,,0.5,9168,16000,134,45,40.042578999999996,-76.36050300000001,2,21.0,2.0,1,1,2,3,42,3041.0,,2,166.0,0.0,0.006,0.759,0.0904,0.006,0.0,0.1386,58030.59,2.52999997138977,0.1923,0.8077,19655.0,19300
4113,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.8125,13876,16325,46,33,39.893537,-80.151066,2,32.0,1.0,1,1,1,1,42,,,3,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39573.94,4.48000001907348,0.1081,0.8919,22817.0,PrivacySuppressed
4114,,,,,,0.0278,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,45.942252,-91.365002,3,42.0,2.0,1,1,2,1,55,5002.0,0.4375,2,489.0,0.0,0.0,0.1881,0.0,0.0,0.8119,0.0,44174.22,5.09000015258789,0.4024,0.5976,13890.0,14900
4115,0.5563636364,0.4761904762,0.4366197183,0.3888888889,,0.6303,6333,6333,391,276,32.47617,-93.794921,5,12.0,1.0,1,1,1,3,22,,,3,55.0,0.0,0.0,0.3818,0.6,0.0,0.0182,0.0,42005.78,5.44000005722045,0.9085,0.0915,16412.0,28900
4116,0.4734714004,0.5043520309,0.4571392817,0.5017508754,,0.4981,8445,8708,12552,9956,33.396878,-111.87416999999999,6,11.0,1.0,0,12,2,3,4,5764.0,0.6607,2,422.0,0.0,0.0332,0.6422,0.0403,0.0047,0.0569,0.2227,59572.48,3.65000009536743,0.2507,0.7493,22810.0,26700
4117,0.3043478261,0.3832402235,0.3411078717,0.4328018223,,,17985.5,20563,1682,1146,34.081723,-118.15001299999999,8,21.0,2.0,1,3,3,3,6,4087.0,0.2321,1,167.0,0.0,0.0659,0.4611,0.0838,0.1317,0.0,0.2575,60243.7,4.98999977111816,0.2705,0.7295,26609.0,25000
4118,PrivacySuppressed,0.7419354839,0.6533333333,0.6376811594,,,35000,41520,143,96,39.661195,-104.854614,7,11.0,3.0,1,1,3,3,8,7235.0,0.3421,1,217.0,0.0,0.0,0.894,0.0276,0.0046,0.0,0.0737,77904.9,2.54999995231628,0.1312,0.8688,,53500
4119,0.3116444663,0.3892036982,0.4682057716,0.5696294002,0.0,,12638,28018.5,45640,13534,41.555023999999996,-90.550682,4,12.0,3.0,1,12,4,3,19,4655.0,0.1688,1,376.0,0.0,0.0053,0.8324,0.1037,0.0133,0.0,0.0452,57805.45,3.70000004768371,0.2889,0.7111,23947.0,24600
4120,0.3116444663,0.3892036982,0.4682057716,0.5696294002,,,12638,28018.5,45640,13534,42.474593,-92.448419,4,13.0,3.0,0,12,4,3,19,6091.0,0.2105,1,272.0,0.0074,0.0,0.8787,0.0919,0.0,0.0,0.0221,55118.47,3.13000011444091,0.1592,0.8408,25753.0,24600
4121,0.474137931,0.5897435897,0.3953488372,0.5625,,0.0,7344,9944,325,218,43.594479,-116.28605800000001,7,12.0,1.0,1,2,1,3,16,,,2,110.0,0.0,0.0,0.8273,0.0182,0.0091,0.0545,0.0909,57322.43,3.33999991416931,0.1141,0.8859,17286.0,17800
4122,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,42.074096000000004,-87.930934,3,21.0,3.0,1,1,3,2,17,521.0,,1,97.0,0.1031,0.0206,0.5464,0.1443,0.0309,0.0,0.1546,69313.25,2.86999988555908,0.4423,0.5577,21909.0,PrivacySuppressed
4123,PrivacySuppressed,PrivacySuppressed,0.3288590604,0.4117647059,,0.3056,9500,9833,169,129,42.299278,-88.99805400000001,3,12.0,,0,2,1,3,17,,,3,59.0,0.0,0.0,0.8475,0.1017,0.0,0.0,0.0508,58190.16,3.96000003814697,0.0125,0.9875,14928.0,14100
4124,0.2333901193,0.3295081967,0.3877917415,0.405451448,,0.2857,12139,24112,1484,541,41.751723999999996,-87.79740600000001,3,21.0,2.0,0,2,2,3,17,,,2,744.0,0.0,0.0,0.4099,0.3898,0.0067,0.0148,0.1788,58867.3,5.82999992370605,0.076,0.924,29594.0,24900
4125,0.4728529121,0.5072744908,0.5571847507,0.6305506217,,0.0468,9500,9833,1090,907,42.734606,-84.480467,3,13.0,1.0,1,1,1,3,26,,,3,110.0,0.0,0.0273,0.8273,0.0545,0.0273,0.0,0.0636,69650.49,2.94000005722045,0.0343,0.9657,21504.0,21500
4126,0.3137955683,0.3475177305,0.3456722918,0.39090065,,0.5664,9161,9500,2215,1763,42.548468,-83.796918,3,22.0,1.0,1,9,1,3,26,,,3,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79847.49,2.60999989509582,0.0778,0.9222,19905.0,22400
4127,0.3137955683,0.3475177305,0.3456722918,0.39090065,,0.4646,9161,9500,2215,1763,42.25294,-83.666667,3,21.0,1.0,0,9,1,3,26,,,3,12.0,0.0,0.0,0.8333,0.1667,0.0,0.0,0.0,79847.49,2.60999989509582,0.0543,0.9457,22194.0,22400
4128,0.298245614,0.3166666667,PrivacySuppressed,,,0.1504,7874,12801.5,317,142,42.254745,-83.259322,3,13.0,1.0,1,1,1,3,26,,,3,31.0,0.0,0.0323,0.6774,0.1613,0.0645,0.0,0.0645,59901.51,3.75999999046325,0.0476,0.9524,20770.0,PrivacySuppressed
4129,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.9231,PrivacySuppressed,PrivacySuppressed,11,PrivacySuppressed,39.245484000000005,-91.019918,4,43.0,1.0,1,1,1,1,29,,,3,32.0,0.0,0.0,0.9063,0.0938,0.0,0.0,0.0,49328.7,3,0.381,0.619,11643.0,32400
4130,0.4415584416,0.5,0.4437086093,0.4108108108,,0.5333,7904.5,9713,776,515,39.950525,-79.652374,2,41.0,2.0,0,2,2,3,42,3368.0,,2,153.0,0.0,0.0,0.9608,0.0392,0.0,0.0,0.0,39861.94,4.05000019073486,0.0521,0.9479,21300.0,18400
4131,0.8679446219,0.886618999,0.9016949153,0.9731903485,,,19475,23445,1772,1049,32.765387,-117.06605,8,11.0,3.0,0,3,4,2,6,6911.0,0.25,1,,,,,,,,,77038.37,2.46000003814697,,,,41100
4132,0.5820895522,0.6255924171,0.7428571429,0.7553191489,,0.0694,4346,6750,1148,251,38.759703,-90.64110500000001,4,21.0,2.0,1,1,2,1,29,7584.0,0.2813,2,5565.0,0.0014,0.0,0.9479,0.0257,0.0102,0.0034,0.0113,72459.88,2.94000005722045,0.4378,0.5622,7272.0,28800
4133,0.504867872,0.562248996,0.5833333333,,,,17166,23000,3328,1126,33.656401,-117.76901200000002,8,11.0,3.0,1,1,4,2,6,8546.0,0.1083,1,2168.0,0.0,0.1107,0.613,0.0849,0.0526,0.0101,0.1287,73437.32,4,0.3808,0.6192,28456.0,41500
4134,0.744,0.768115942,0.7934782609,0.8556701031,0.5355,,9798.5,15430,218,106,27.384925,-82.55858,5,13.0,3.0,1,1,3,1,12,8156.0,0.7913,1,,,,,,,,,65255.68,2.89000010490417,0.3821,0.6179,20143.0,23400
4135,0.3562394604,0.4178226145,0.4790187218,0.4726587052,,,17803,22615,2803,2001,33.502546,-111.90647,6,12.0,1.0,1,5,3,3,4,6421.0,,1,602.0,0.0,0.0,0.8555,0.0233,0.0183,0.0249,0.0781,62283.92,3.72000002861023,0.4493,0.5507,,27500
4136,0.4608904934,0.4994011976,0.5185185185,0.5428211587,,0.2883,8344,12208,781,629,33.407853,-111.889544,6,12.0,1.0,1,1,1,3,4,,,3,225.0,0.0,0.0,0.7733,0.0844,0.0089,0.0311,0.1022,63998.42,3.25,0.8954,0.1046,27703.0,27100
4137,PrivacySuppressed,0.4102564103,0.3783783784,PrivacySuppressed,,0.4622,9174.5,9500,128,85,37.491448,-120.86378400000001,8,23.0,1.0,1,1,1,3,6,,,3,62.0,0.0,0.129,0.5,0.0,0.0161,0.0,0.3548,,,0.0625,0.9375,18184.0,15300
4138,,,,PrivacySuppressed,,0.7823,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,33.819547,-117.906219,8,11.0,1.0,1,1,1,3,6,,,3,,,,,,,,,62968.14,4.36999988555908,0.9912,0.0088,10614.0,PrivacySuppressed
4139,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,6333,7211.5,65,48,40.066263,-105.203076,7,12.0,1.0,1,1,1,2,8,,,3,,,,,,,,,,,0.5538,0.4462,41111.0,
4140,0.292,0.3187250996,0.3313432836,0.4166666667,,0.18100000000000002,7667,8827.5,461,320,26.596006,-81.870312,5,13.0,1.0,1,1,1,3,12,,,3,66.0,0.0,0.0,0.7273,0.1061,0.0152,0.0303,0.1212,54589.53,2.50999999046325,0.1938,0.8062,30426.0,16700
4141,0.6949152542,0.6923076923,0.6222222222,0.4651162791,,1.0,6333,6333,220,194,42.415599,-71.126566,1,21.0,1.0,1,1,1,3,25,,,3,57.0,0.0175,0.0175,0.8246,0.0702,0.0526,0.0,0.0175,75203,2.70000004768371,0.0288,0.9712,16445.0,22200
4142,0.2684845307,0.3058579575,0.3336330935,0.3137254902,,0.7667,9500,9500,2334,1949,43.024632000000004,-82.452984,3,23.0,1.0,0,8,1,3,26,,,3,39.0,0.0,0.0,0.8205,0.1538,0.0,0.0,0.0256,54076.94,4.26000022888183,0.125,0.875,22993.0,19000
4143,0.3883495146,0.4238095238,0.4864864865,0.4036697248,,0.0471,7867,9500,182,122,40.887432000000004,-74.152668,2,21.0,1.0,1,1,1,3,34,,,3,137.0,0.0,0.0438,0.3942,0.2993,0.0146,0.0,0.2482,63099.61,4.82000017166137,0.2067,0.7933,20224.0,18000
4144,0.3571428571,0.2678571429,PrivacySuppressed,0.4492753623,,0.2222,5939,8751,157,90,40.902642,-81.152086,3,31.0,1.0,1,1,1,3,39,,,2,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51901.65,2.89000010490417,0.0526,0.9474,15346.0,14600
4145,0.4624624625,0.4863221884,0.515625,0.618852459,,0.3777,8000,9500,325,208,35.512549,-97.47818199999999,6,11.0,1.0,1,1,1,1,40,,,2,434.0,0.0,0.0,0.5576,0.3111,0.0138,0.0553,0.0622,48436.91,3.58999991416931,0.5143,0.4857,12791.0,35500
4146,0.2106567534,0.2593939394,0.3262711864,0.4090038314,0.25,,6919,17652,1842,443,36.968327,-86.47371700000001,5,13.0,2.0,0,4,3,3,21,3790.0,0.1818,1,304.0,0.0,0.0,0.852,0.1382,0.0066,0.0,0.0033,51383.24,3.6800000667572,0.21899999999999997,0.7809999999999999,27719.0,18700
4147,0.2965403624,0.3398853399,0.351755901,0.3641180924,,0.6082,7388,7916,1119,900,47.909363,-122.22034599999999,8,12.0,1.0,1,2,2,2,53,3559.0,,2,345.0,0.0,0.2696,0.5942,0.0406,0.0522,0.0145,0.028999999999999998,60204.55,4.34000015258789,0.122,0.878,26364.0,19100
4148,0.4310344828,0.3898305085,0.625,0.7777777778,,0.0345,3272,4500,129,33,35.616303,-105.25086499999999,6,41.0,2.0,1,1,2,1,35,4223.0,0.2449,2,973.0,0.001,0.0175,0.1079,0.0031,0.0021,0.0144,0.8541,35880.65,5.15000009536743,0.4389,0.5611,10515.0,21700
4149,PrivacySuppressed,0.3333333333,PrivacySuppressed,PrivacySuppressed,,0.2681,10392,13725,183,141,38.557164,-90.390799,4,21.0,1.0,1,1,1,3,29,,,3,88.0,0.0,0.0,0.9318,0.0455,0.0227,0.0,0.0,68564.61,3.01999998092651,0.0547,0.9453,15964.0,21400
4150,,,,,0.0909,,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,25.782445000000003,-80.141334,5,13.0,3.0,1,1,4,2,12,4490.0,,1,,,,,,,,,56133.79,4.26000022888183,1.0,0.0,17300.0,PrivacySuppressed
4151,0.387254902,0.4728132388,0.5709876543,0.5898876404,,,11500,23500,1874,475,38.94621,-77.065221,2,11.0,3.0,0,2,4,1,11,14070.0,0.4906,1,,,,,,,,,51576.54,6.84000015258789,,,,29100
4152,0.2265625,0.3,0.448,0.4545454545,,0.3333,6343,8983.5,221,106,41.240245,-81.80614200000001,3,21.0,1.0,0,2,1,3,39,,,2,66.0,0.0,0.0,0.5909,0.3788,0.0303,0.0,0.0,,,0.02,0.98,13822.0,15200
4153,0.3469387755,0.4100877193,0.3866171004,0.4542372881,0.1413,,6525,9593.5,1112,448,18.006632999999997,-66.59425,9,12.0,3.0,0,4,4,2,72,2474.0,0.1854,1,552.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20253.19,8.09000015258789,0.5354,0.4646,9235.0,15900
4154,0.3469387755,0.4100877193,0.3866171004,0.4542372881,0.1429,,6525,9593.5,1112,448,18.444882,-66.40315,9,21.0,3.0,0,4,4,2,72,2182.0,0.2037,1,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20253.19,8.09000015258789,0.3459,0.6541,8978.0,15900
4155,0.604,0.6787148594,0.8174603175,0.8429118774,0.17,,15750,31000,464,191,33.377712,-111.976087,6,12.0,3.0,1,1,4,3,4,5059.0,0.3404,1,925.0,0.0151,0.0368,0.7232,0.04,0.0259,0.0151,0.1438,65222,3.27999997138977,0.8438,0.1563,36028.0,33700
4156,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,0.1128,4500,6125,1875,106,33.652134999999994,-112.00986499999999,6,11.0,1.0,1,1,2,1,4,7574.0,1.0,2,7000.0,0.0091,0.0714,0.775,0.0171,0.0294,0.012,0.0859,69788.77,2.76999998092651,0.4399,0.5601,11618.0,30300
4157,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6727272727,,0.1332,3500,7000,2748,268,33.293896999999994,-111.79592199999999,6,21.0,1.0,1,1,2,1,4,7643.0,1.0,2,6217.0,0.0084,0.0489,0.7129,0.0232,0.0373,0.0212,0.1481,74523.6,2.69000005722045,0.5008,0.4992,11744.0,32200
4158,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,19538,PrivacySuppressed,102,PrivacySuppressed,39.805640999999994,-89.64524,3,12.0,3.0,0,2,1,2,17,,,3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63132.78,2.47000002861022,0.5,0.5,,PrivacySuppressed
4159,0.4759493671,0.5050251256,0.5404624277,0.6556016598,1.0,,9500,14438,1493,772,43.058938,-89.294256,3,11.0,2.0,1,3,3,3,55,3882.0,0.1875,1,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63784.37,2.98000001907348,0.7488,0.2512,21756.0,24700
4160,,,,,,0.7011,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,34.592907000000004,-98.450321,6,13.0,1.0,1,1,1,1,40,,,2,234.0,0.0,0.0,0.5598,0.1838,0.0342,0.1068,0.1154,44735.09,3.69000005722045,0.5231,0.4769,14339.0,30500
